flux_units,simulation_dateAndTime,flux_lb,simulation_id,flux_ub,flux_stdev,rxn_id,used_,flux,comment_
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,0.00420506174383601,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,0.00501992031656823,0.000203714643183054,G3PAT160,True,0.00458909515537473,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,0.000122371172410538,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,0.000146084307904967,5.9282838736071e-06,ICYSDS,True,0.000133546898637079,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,2.01621056567732,0.504052641419329,G6PP,True,0.0,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,4.33305285925295,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,111.476400808188,26.7858369872339,ATPS4rpp,True,5.15469800166384,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,0.0591725531722478,0.0147931382930619,EDA,True,0.0,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,-5.44608921254701e-05,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,-4.56205277315147e-05,2.21009109848887e-06,EX_mn2_LPAREN_e_RPAREN_,True,-4.97868891236182e-05,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,0.0301653606505557,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,0.0360108164899843,0.00146136395985715,GLUPRT,True,0.0329202563136003,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,0.0301653606505557,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,0.0360108164899843,0.00146136395985715,PRAGSr,True,0.0329202563136003,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,0.0301653606505557,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,0.0360108164899843,0.00146136395985715,PRFGS,True,0.0329202563136003,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,0.0301653606505557,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,0.0360108164899843,0.00146136395985715,PRAIS,True,0.0329202563136003,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,0.00178162720534468,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,0.00212687164885758,8.63111108782247e-05,DHFR,True,0.0019443369146044,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,0.000458215908476565,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,0.000547009173339259,2.21983162156734e-05,PGSA181,True,0.000500063146227952,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,0.000458215908476565,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,0.000547009173339259,2.21983162156734e-05,PGPP181,True,0.000500063146227952,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,6.75109810381466,1.68777452595367,FORtppi,True,0.0,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,0.0174705128257907,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,0.020855955897344,0.000846360767888317,SO4tex,True,0.0190660329514235,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,0.000467575743193517,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,0.000558182760629438,2.26517543589803e-05,SPMS,True,0.000510277781534469,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,5.34020729372816e-06,1.33505182343204e-06,DAAD,True,0.0,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,0.0642809875443175,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,0.0767373834203022,0.00311409896899617,PItex,True,0.0701515427103403,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,111.476400808188,27.8691002020471,GLCP2,True,0.21217753651872,
