rxn_id,flux_exchange_normalized_lb,flux_exchange_normalized,flux_exchange_units,flux_exchange_ub,id,flux_exchange_stdev,comment_,simulation_dateAndTime,flux_exchange,flux_exchange_lb,used_,flux_exchange_normalized_stdev,simulation_id,flux_exchange_normalized_units,flux_exchange_normalized_ub
ACKr,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,109.926070328524,11618,27.4815175821309,,2015-09-30 03:09:23,0.0,0.0,True,0.125,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.499999999999999
DADA,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11619,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
ADPT,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11620,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
CYTDK2,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11621,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
TYRTA,0.0,0.99432636891595,EX_glc_LPAREN_e_RPAREN__normalized,109.926064617361,11622,27.4815161543402,,2015-09-30 03:09:23,1.77551679173072,0.0,True,0.249976961392563,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.999907845570251
FTHFLi,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11623,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
NADH17pp,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11624,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
CMPN,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11625,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
ASNS1,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11626,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
NTPP9,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11627,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
EX_5mtr_LPAREN_e_RPAREN_,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11628,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
NADTRHD,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11629,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
HYD3pp,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11630,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
GLYCPHOSPHOLIPID_6,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11631,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
GLCtexi,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11632,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
NTD11,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11633,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
COFACTOR_10,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11634,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
EX_h2o_LPAREN_e_RPAREN_,0.0,0.300102851727224,EX_glc_LPAREN_e_RPAREN__normalized,109.926070328524,11635,27.4815175821309,,2015-09-30 03:09:23,1.61917455239639,0.0,True,0.241697124016756,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.966788496067025
DHPTDCs2,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11636,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
MDH,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,109.926070328524,11637,27.4815175821309,,2015-09-30 03:09:23,0.0,0.0,True,0.249452763720584,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.997811054882338
UDCPDPS,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11638,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
OCBT,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,109.926058087227,11639,27.4815145218068,,2015-09-30 03:09:23,0.0,0.0,True,0.249950668570293,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.999802674281171
SHK3Dr,0.0,0.991068294002108,EX_glc_LPAREN_e_RPAREN__normalized,109.926070328524,11640,27.4815175821309,,2015-09-30 03:09:23,3.11512871655084,0.0,True,0.249936168472433,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.999744673889733
CELLENV_6,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11641,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
CAt6pp,0.0,0.999230793187449,EX_glc_LPAREN_e_RPAREN__normalized,109.926070117806,11642,27.4815175294515,,2015-09-30 03:09:23,0.485574590029408,0.0,True,0.249999149897889,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.999996599591555
TMDS,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11643,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
COFACTOR_7,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11644,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
UPPRT,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11645,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
NDPK1,0.0,0.648428930707673,EX_glc_LPAREN_e_RPAREN__normalized,109.926070328524,11646,27.4815175821309,,2015-09-30 03:09:23,0.458714296042063,0.0,True,0.249435647000341,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.997742588001364
ACtex,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11647,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
COFACTOR_8,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11648,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
NDPK8,0.0,0.997532614860592,EX_glc_LPAREN_e_RPAREN__normalized,109.926070328524,11649,27.4815175821309,,2015-09-30 03:09:23,0.756984730214078,0.0,True,0.249995741772424,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.999982967089696
CHORM,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11650,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
METAT,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11651,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
CRNBTCT,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,109.926070328524,11652,27.4815175821309,,2015-09-30 03:09:23,3.66454249424827,0.0,True,0.25,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,1.0
MOBDtex,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11653,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
G3PD6,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11654,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
chor_and_prpp_to_3ig3p,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11655,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
KAS15,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11656,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
PE160abcpp,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11657,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
LEUTAi,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11658,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
NI2tex,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11659,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
CITL,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11660,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
ATPHs,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11661,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
NTD1,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11662,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
SUCDi,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11663,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
ptrc_to_4abut_1,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11664,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
NTPTP1,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11665,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
APPLDHr,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,109.926070328524,11666,27.4815175821309,,2015-09-30 03:09:23,0.531405042662834,0.0,True,0.25,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,1.0
METSOXR2,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11667,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
QUINDH,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,109.926070328524,11668,27.4815175821309,,2015-09-30 03:09:23,0.141713905761311,0.0,True,0.25,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,1.0
MOLYBDOPTERIN_2,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11669,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
ME1,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11670,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
MDDEP1pp,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11671,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
CYSS,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11672,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
MTHFC,0.0,0.957308618372926,EX_glc_LPAREN_e_RPAREN__normalized,109.926029444266,11673,27.4815073610666,,2015-09-30 03:09:23,1.64905400491719,0.0,True,0.249832863176586,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.999331452706345
CBL1abcpp,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11674,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
MCTP1Bpp,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11675,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
PG181abcpp,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11676,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
PDE4,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11677,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
DM_MTHTHF,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11678,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
UMPK,0.0,0.979681874480051,EX_glc_LPAREN_e_RPAREN__normalized,109.926070328524,11679,27.4815175821309,,2015-09-30 03:09:23,1.20586663431098,0.0,True,0.249943135875641,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.999772543502562
MOBDabcpp,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11680,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
ME2,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11681,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
CHORS,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11682,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
PPS,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11683,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
PG161abcpp,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11684,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
LDH_D,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,109.926070328524,11685,27.4815175821309,,2015-09-30 03:09:23,0.119718859437413,0.0,True,0.25,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,1.0
PUNP2,0.0,0.999998833768484,EX_glc_LPAREN_e_RPAREN__normalized,109.926070328524,11686,27.4815175821309,,2015-09-30 03:09:23,0.280866393015399,0.0,True,0.249999999255055,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.999999997020219
EX_o2_LPAREN_e_RPAREN_,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11687,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
PPA2,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11688,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
NTD9,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11689,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
PYNP2r,0.0,0.906356776725932,EX_glc_LPAREN_e_RPAREN__normalized,109.926070328524,11690,27.4815175821309,,2015-09-30 03:09:23,0.0181221446686457,0.0,True,0.249995741872421,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.999982967489683
ASTPathway,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11691,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
G3PD5,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11692,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
EX_ni2_LPAREN_e_RPAREN_,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11693,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
PPNDH,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11694,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
CELLENV_2,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11695,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
GLYCtpp,0.0,0.996310072862583,EX_glc_LPAREN_e_RPAREN__normalized,109.926070328524,11696,27.4815175821309,,2015-09-30 03:09:23,0.130724899052508,0.0,True,0.249998898919738,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.999995595678953
MPTG,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11697,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
ACALD,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,109.926070328524,11698,27.4815175821309,,2015-09-30 03:09:23,0.0,0.0,True,0.24998202820018,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.999928112800718
NH4tpp,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11699,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
MEOHtrpp,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11700,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
ALAALAr,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11701,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
IMPSYN_3,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11702,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
O2tpp,0.0,0.0435055582999847,EX_glc_LPAREN_e_RPAREN__normalized,109.925407538974,11703,27.4813518847435,,2015-09-30 03:09:23,0.0762362920518418,0.0,True,0.246245350306463,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.984981401225853
COtpp,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11704,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
ADK3,0.0,0.0066295459901553,EX_glc_LPAREN_e_RPAREN__normalized,109.926070328524,11705,27.4815175821309,,2015-09-30 03:09:23,0.00119278028812343,0.0,True,0.249594190999871,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.998376763999482
PRPPS,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,109.926031764912,11706,27.481507941228,,2015-09-30 03:09:23,0.0,0.0,True,0.249798022179013,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.999192088716052
PYRt2rpp,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,109.926070328524,11707,27.4815175821309,,2015-09-30 03:09:23,0.336805585192426,0.0,True,0.25,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,1.0
GHBDHx,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,109.926070328524,11708,27.4815175821309,,2015-09-30 03:09:23,0.0326216236189078,0.0,True,0.25,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,1.0
CBPS,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11709,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
Natex,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11710,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
dhap_to_lac_DASH_D,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11711,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
GARFT,0.0,0.854275440743785,EX_glc_LPAREN_e_RPAREN__normalized,109.926070328524,11712,27.4815175821309,,2015-09-30 03:09:23,0.192527053843714,0.0,True,0.249925331716348,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.999701326865392
3pg_to_ser_DASH_L,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11713,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
GLYCPHOSPHOLIPID_2,0.0,0.0,EX_glc_LPAREN_e_RPAREN__normalized,0.0,11714,0.0,,2015-09-30 03:09:23,0.0,0.0,True,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.0
TKT1,0.825236114565637,0.999436875757346,EX_glc_LPAREN_e_RPAREN__normalized,109.926070328524,11715,27.4084421369323,,2015-09-30 03:09:23,109.864168293422,0.292301780794427,True,0.0435502695305375,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0_pfl,netFlux_normalized,0.999437192687787
